부품명,부품사양,매각가능수량_정상,매각가능수량_불량
파워서플라이,파워서플라이기타 기타,5,0
파워서플라이,파워서플라이기타 기타,6,0
파워서플라이,파워서플라이기타 기타,80,0
파워서플라이,파워서플라이기타 기타,9,0
파워서플라이,파워서플라이기타 기타,8,0
파워서플라이,파워서플라이기타 기타,7,0
파워서플라이,파워서플라이기타 기타,7,0
파워서플라이,파워서플라이기타 기타,51,0
파워서플라이,파워서플라이기타 기타,1,0
파워서플라이,파워서플라이기타 기타,6,0
파워서플라이,파워서플라이기타 기타,9,0
파워서플라이,파워서플라이기타 기타,7,0
파워서플라이,파워서플라이기타 기타,9,0
파워서플라이,파워서플라이기타 기타,8,0
파워서플라이,파워서플라이기타 기타,11,0
파워서플라이,파워서플라이기타 기타,7,0
파워서플라이,파워서플라이기타 기타,8,0
파워서플라이,파워서플라이기타 기타,8,0
파워서플라이,파워서플라이기타 기타,5,0
파워서플라이,파워서플라이기타 기타,161,0
파워서플라이,파워서플라이기타 기타,5,0
파워서플라이,파워서플라이기타 기타,7,0
파워서플라이,파워서플라이기타 기타,6,0
파워서플라이,파워서플라이기타 기타,69,0
파워서플라이,파워서플라이기타 기타,40,0
파워서플라이,파워서플라이기타 기타,8,0
파워서플라이,파워서플라이기타 기타,8,0
파워서플라이,파워서플라이기타 기타,10,0
파워서플라이,파워서플라이기타 기타,6,0
파워서플라이,파워서플라이기타 기타,7,0
파워서플라이,파워서플라이기타 기타,3,0
파워서플라이,파워서플라이기타 기타,15,0
파워서플라이,파워서플라이기타 기타,120,0
파워서플라이,파워서플라이기타 기타,120,0
파워서플라이,파워서플라이기타 기타,51,0
파워서플라이,파워서플라이기타 기타,80,0
파워서플라이,파워서플라이기타 기타,100,0
파워서플라이,파워서플라이기타 기타,7,0
파워서플라이,파워서플라이기타 기타,51,0
파워서플라이,파워서플라이기타 기타,50,0
파워서플라이,파워서플라이기타 기타,11,0
파워서플라이,파워서플라이기타 기타,7,0
파워서플라이,파워서플라이기타 기타,1,0
파워서플라이,파워서플라이기타 기타,2,0
파워서플라이,파워서플라이기타 기타,10,0
파워서플라이,파워서플라이기타 기타,10,0
파워서플라이,파워서플라이기타 기타,12,0
파워서플라이,파워서플라이기타 기타,2,0
파워서플라이,파워서플라이기타 기타,6,0
파워서플라이,파워서플라이기타 기타,12,0
파워서플라이,파워서플라이기타 기타,8,0
파워서플라이,파워서플라이기타 기타,8,0
파워서플라이,파워서플라이기타 기타,2,0
파워서플라이,파워서플라이기타 기타,9,0
파워서플라이,파워서플라이기타 기타,7,0
파워서플라이,파워서플라이기타 기타,5,0
파워서플라이,파워서플라이기타 기타,51,0
파워서플라이,파워서플라이기타 기타,16,0
파워서플라이,파워서플라이기타 기타,6,0
파워서플라이,파워서플라이기타 기타,50,0
파워서플라이,파워서플라이기타 기타,90,0
파워서플라이,파워서플라이기타 기타,50,0
파워서플라이,파워서플라이기타 기타,90,0
파워서플라이,파워서플라이기타 기타,8,0
파워서플라이,파워서플라이기타 기타,80,0
파워서플라이,파워서플라이기타 기타,112,0
파워서플라이,파워서플라이기타 기타,111,0
파워서플라이,파워서플라이기타 기타,80,0
파워서플라이,파워서플라이기타 기타,100,0
파워서플라이,파워서플라이기타 기타,60,0
파워서플라이,파워서플라이기타 기타,5,0
파워서플라이,파워서플라이기타 기타,5,0
파워서플라이,파워서플라이기타 기타,5,0
파워서플라이,파워서플라이기타 기타,5,0
파워서플라이,파워서플라이기타 기타,3,0
파워서플라이,파워서플라이기타 기타,4,0
파워서플라이,파워서플라이기타 기타,6,0
파워서플라이,파워서플라이기타 기타,7,0
파워서플라이,파워서플라이기타 기타,16,0
파워서플라이,파워서플라이기타 기타,8,0
파워서플라이,파워서플라이기타 기타,10,0
파워서플라이,파워서플라이기타 기타,16,0
파워서플라이,파워서플라이기타 기타,8,0
파워서플라이,파워서플라이기타 기타,6,0
파워서플라이,파워서플라이기타 기타,6,0
파워서플라이,파워서플라이기타 기타,16,0
파워서플라이,파워서플라이기타 기타,120,0
파워서플라이,파워서플라이기타 기타,41,0
파워서플라이,파워서플라이기타 기타,140,0
파워서플라이,파워서플라이기타 기타,142,0
파워서플라이,파워서플라이기타 기타,4,0
파워서플라이,파워서플라이기타 기타,6,0
파워서플라이,파워서플라이기타 기타,4,0
파워서플라이,파워서플라이기타 기타,5,0
파워서플라이,파워서플라이기타 기타,5,0
파워서플라이,파워서플라이기타 기타,6,0
파워서플라이,파워서플라이기타 기타,9,0
파워서플라이,파워서플라이기타 기타,8,0
파워서플라이,파워서플라이기타 기타,7,0
파워서플라이,파워서플라이기타 기타,5,0
파워서플라이,파워서플라이기타 기타,6,0
파워서플라이,파워서플라이기타 기타,7,0
파워서플라이,파워서플라이기타 기타,70,0
파워서플라이,파워서플라이기타 기타,1,0
파워서플라이,파워서플라이기타 기타,28,0
파워서플라이,파워서플라이기타 기타,5,0
파워서플라이,파워서플라이기타 400W ~ 449W,5,0
파워서플라이,파워서플라이기타 기타,15,0
파워서플라이,파워서플라이기타 기타,2,0
파워서플라이,파워서플라이기타 기타,4,0
파워서플라이,파워서플라이기타 기타,39,0
파워서플라이,파워서플라이기타 기타,4,0
파워서플라이,파워서플라이기타 기타,2,0
파워서플라이,파워서플라이기타 기타,40,0
파워서플라이,파워서플라이기타 기타,50,0
파워서플라이,파워서플라이기타 기타,1,0
파워서플라이,파워서플라이기타 기타,5,0
파워서플라이,파워서플라이기타 기타,8,0
파워서플라이,파워서플라이기타 기타,4,0
파워서플라이,파워서플라이기타 기타,8,0
파워서플라이,파워서플라이기타 기타,5,0
파워서플라이,파워서플라이기타 기타,7,0
파워서플라이,파워서플라이기타 기타,12,0
파워서플라이,파워서플라이기타 기타,7,0
파워서플라이,파워서플라이기타 기타,14,0
파워서플라이,파워서플라이기타 기타,6,0
파워서플라이,파워서플라이기타 기타,3,0
파워서플라이,파워서플라이기타 기타,10,0
파워서플라이,파워서플라이기타 기타,11,0
파워서플라이,파워서플라이기타 기타,97,0
파워서플라이,파워서플라이기타 기타,6,0
파워서플라이,파워서플라이기타 기타,6,0
파워서플라이,파워서플라이기타 기타,50,0
파워서플라이,파워서플라이기타 기타,52,0
파워서플라이,파워서플라이기타 기타,50,0
파워서플라이,파워서플라이기타 기타,2,0
파워서플라이,파워서플라이기타 기타,6,0
파워서플라이,파워서플라이기타 기타,10,0
파워서플라이,파워서플라이기타 기타,1,0
파워서플라이,파워서플라이기타 기타,12,0
파워서플라이,파워서플라이기타 기타,50,0
파워서플라이,파워서플라이기타 기타,8,0
파워서플라이,파워서플라이기타 기타,99,0
파워서플라이,파워서플라이기타 기타,7,0
파워서플라이,파워서플라이기타 기타,60,0
하드디스크,120GB 불상 SATA(SSD),1,0
하드디스크,128GB 불상 SATA(SSD),17,0
하드디스크,128GB 불상 SATA(SSD),3,0
하드디스크,120GB 불상 SATA(SSD),5,0
하드디스크,1TB 2014년 SATA,1,0
하드디스크,128GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),1,0
하드디스크,64GB 불상 SATA(SSD),1,0
하드디스크,32GB 불상 SATA(SSD),1,0
하드디스크,16GB 불상 SATA(SSD),2,0
하드디스크,500GB 불상 SATA(SSD),1,0
하드디스크,128GB 불상 SATA(SSD),4,0
하드디스크,120GB 2015년 SATA(SSD),2,0
하드디스크,64GB 불상 SATA(SSD),17,0
하드디스크,60GB 2012년 SATA(SSD),7,0
하드디스크,32GB 불상 SATA(SSD),72,0
하드디스크,30GB 불상 SATA(SSD),4,0
하드디스크,128GB 불상 SATA(SSD),7,0
하드디스크,120GB 불상 SATA(SSD),2,0
하드디스크,64GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),3,0
하드디스크,16GB 불상 SATA(SSD),3,0
하드디스크,30GB 불상 SATA(SSD),8,0
하드디스크,32GB 불상 SATA(SSD),9,0
하드디스크,64GB 불상 SATA(SSD),3,0
하드디스크,120GB 불상 SATA(SSD),3,0
하드디스크,128GB 불상 SATA(SSD),8,0
하드디스크,120GB 불상 SATA(SSD),8,0
하드디스크,하드디스크불상 2000년이전 IDE,7,0
하드디스크,128GB 불상 SATA(SSD),15,0
하드디스크,120GB 불상 SATA(SSD),7,0
하드디스크,하드디스크불상 2000년이전 IDE,9,0
하드디스크,128GB 불상 SATA(SSD),32,0
하드디스크,120GB 불상 SATA(SSD),9,0
하드디스크,120GB 불상 SATA(SSD),2,0
하드디스크,128GB 불상 SATA(SSD),5,0
하드디스크,120GB 불상 SATA(SSD),5,0
하드디스크,120GB 불상 SATA(SSD),35,0
하드디스크,128GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),3,0
하드디스크,64GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),4,0
하드디스크,120GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),7,0
하드디스크,60GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),5,0
하드디스크,128GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),8,0
하드디스크,120GB 불상 SATA,3,0
하드디스크,128GB 불상 SATA(SSD),2,0
하드디스크,120GB 불상 SATA(SSD),1,0
하드디스크,60GB 불상 SATA(SSD),76,0
하드디스크,64GB 불상 SATA(SSD),2,0
하드디스크,120GB 불상 SATA(SSD),10,0
하드디스크,64GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),3,0
하드디스크,128GB 불상 SATA(SSD),1,0
하드디스크,64GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),5,0
하드디스크,30GB 불상 SATA(SSD),1,0
하드디스크,32GB 불상 SATA(SSD),11,0
하드디스크,40GB 불상 SATA(SSD),1,0
하드디스크,60GB 불상 SATA(SSD),14,0
하드디스크,64GB 불상 SATA(SSD),23,0
하드디스크,32GB 불상 SATA(SSD),49,0
하드디스크,30GB 불상 SATA(SSD),7,0
하드디스크,60GB 불상 SATA(SSD),6,0
하드디스크,64GB 불상 SATA(SSD),29,0
하드디스크,128GB 불상 SATA(SSD),6,0
하드디스크,120GB 불상 SATA(SSD),2,0
하드디스크,120GB 불상 SATA(SSD),7,0
하드디스크,120GB 불상 SATA(SSD),10,0
하드디스크,120GB 불상 SATA(SSD),5,0
하드디스크,80GB 불상 SATA(SSD),4,0
하드디스크,120GB 불상 SATA(SSD),6,0
하드디스크,64GB 불상 SATA(SSD),4,0
하드디스크,60GB 불상 SATA(SSD),7,0
하드디스크,32GB 불상 SATA(SSD),17,0
하드디스크,16GB 불상 SATA(SSD),1,0
하드디스크,8GB 불상 SATA(SSD),2,0
하드디스크,120GB 불상 SATA(SSD),15,0
하드디스크,120GB 불상 SATA(SSD),10,0
하드디스크,120GB 불상 SATA(SSD),7,0
하드디스크,64GB 불상 SATA(SSD),5,0
하드디스크,120GB 불상 SATA(SSD),7,0
하드디스크,32GB 불상 SATA(SSD),8,0
하드디스크,64GB 불상 SATA(SSD),22,0
하드디스크,120GB 불상 SATA(SSD),7,0
하드디스크,120GB 불상 SATA(SSD),6,0
하드디스크,120GB 불상 SATA(SSD),6,0
하드디스크,120GB 불상 SATA(SSD),6,0
하드디스크,64GB 불상 SATA(SSD),5,0
하드디스크,120GB 불상 SATA(SSD),6,0
하드디스크,64GB 불상 SATA(SSD),19,0
하드디스크,32GB 불상 SATA(SSD),20,0
하드디스크,120GB 불상 SATA(SSD),9,0
하드디스크,60GB 불상 SATA(SSD),7,0
하드디스크,120GB 불상 SATA(SSD),7,0
하드디스크,64GB 불상 SATA(SSD),51,0
하드디스크,60GB 불상 SATA(SSD),51,0
하드디스크,10G이하 불상 SATA(SSD),8,0
하드디스크,16GB 불상 SATA(SSD),28,0
하드디스크,30GB 불상 SATA(SSD),19,0
하드디스크,60GB 불상 SATA(SSD),5,0
하드디스크,120GB 불상 SATA(SSD),3,0
하드디스크,120GB 불상 SATA(SSD),2,0
하드디스크,60GB 불상 SATA(SSD),9,0
하드디스크,30GB 불상 SATA(SSD),74,0
하드디스크,10G이하 불상 SATA(SSD),6,0
하드디스크,120GB 불상 SATA(SSD),7,0
하드디스크,60GB 불상 SATA(SSD),51,0
하드디스크,16GB 불상 SATA(SSD),20,0
하드디스크,120GB 불상 SATA(SSD),7,0
하드디스크,60GB 불상 SATA(SSD),17,0
하드디스크,30GB 불상 SATA(SSD),6,0
하드디스크,120GB 불상 SATA(SSD),11,0
하드디스크,120GB 불상 SATA(SSD),7,0
하드디스크,60GB 불상 SATA(SSD),1,0
하드디스크,30GB 불상 SATA(SSD),2,0
하드디스크,60GB 불상 SATA(SSD),10,0
하드디스크,120GB 불상 SATA(SSD),10,0
하드디스크,60GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),11,0
하드디스크,60GB 불상 SATA(SSD),1,0
하드디스크,16GB 불상 SATA(SSD),1,0
하드디스크,60GB 불상 SATA(SSD),6,0
하드디스크,60GB 불상 SATA(SSD),12,0
하드디스크,120GB 불상 SATA(SSD),4,0
하드디스크,60GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),8,0
하드디스크,60GB 불상 SATA(SSD),2,0
하드디스크,120GB 불상 SATA(SSD),9,0
하드디스크,120GB 불상 SATA(SSD),7,0
하드디스크,60GB 불상 SATA(SSD),5,0
하드디스크,30GB 불상 SATA(SSD),34,0
하드디스크,60GB 불상 SATA(SSD),16,0
하드디스크,120GB 불상 SATA(SSD),1,0
하드디스크,60GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),15,0
하드디스크,60GB 불상 SATA(SSD),6,0
하드디스크,60GB 불상 SATA(SSD),46,0
하드디스크,30GB 불상 SATA(SSD),3,0
하드디스크,120GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),1,0
하드디스크,60GB 불상 SATA(SSD),9,0
하드디스크,30GB 불상 SATA(SSD),14,0
하드디스크,16GB 불상 SATA(SSD),28,0
하드디스크,10G이하 불상 SATA(SSD),15,0
하드디스크,120GB 불상 SATA(SSD),3,0
하드디스크,60GB 불상 SATA(SSD),16,0
하드디스크,30GB 불상 SATA(SSD),31,0
하드디스크,120GB 불상 SATA(SSD),1,0
하드디스크,64GB 불상 SATA(SSD),3,0
하드디스크,60GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),5,0
하드디스크,120GB 불상 SATA(SSD),4,0
하드디스크,128GB 불상 SATA(SSD),1,0
하드디스크,128GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),4,0
하드디스크,120GB 불상 SATA(SSD),2,0
하드디스크,128GB 불상 SATA(SSD),1,0
하드디스크,128GB 불상 SATA(SSD),4,0
하드디스크,120GB 불상 SATA(SSD),2,0
하드디스크,240GB 불상 SATA(SSD),1,0
하드디스크,128GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),5,0
하드디스크,120GB 불상 SATA(SSD),14,0
하드디스크,128GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),7,0
하드디스크,120GB 불상 SATA(SSD),9,0
하드디스크,128GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),15,0
하드디스크,120GB 불상 SATA(SSD),8,0
하드디스크,240GB 불상 SATA(SSD),1,0
하드디스크,120GB 불상 SATA(SSD),5,0
하드디스크,250GB 불상 SATA(SSD),1,0
하드디스크,128GB 불상 SATA(SSD),5,0
하드디스크,120GB 불상 SATA(SSD),15,0
하드디스크,128GB 불상 SATA(SSD),17,0
하드디스크,120GB 불상 SATA(SSD),41,0
하드디스크,64GB 불상 SATA(SSD),2,0
하드디스크,32GB 불상 SATA(SSD),6,0
하드디스크,16GB 불상 SATA(SSD),17,0
하드디스크,10G이하 불상 SATA(SSD),34,0
